0.00000000	1.00000000
0.00390625	1.07218949
0.00781250	0.95591348
0.01171875	1.04425099
0.01562500	0.80983070
0.01953125	0.78865733
0.02343750	0.48064133
0.02734375	0.56534448
0.03125000	0.51444941
0.03515625	0.58726594
0.03906250	0.48380731
0.04296875	0.47026683
0.04687500	0.50146145
0.05078125	0.42457160
0.05468750	0.50437982
0.05859375	0.45156928
0.06250000	0.20995656
0.06640625	0.15727028
0.07031250	0.00505654
0.07421875	0.05077267
0.07812500	0.20874165
0.08203125	0.13456715
0.08593750	0.18922685
0.08984375	0.28553809
0.09375000	0.32720093
0.09765625	0.39191375
0.10156250	0.36541706
0.10546875	0.13710512
0.10937500	0.06112861
0.11328125	0.17876551
0.11718750	0.20399224
0.12109375	0.07720728
0.12500000	0.26383276
0.12890625	0.23176089
0.13281250	0.31015676
0.13671875	0.40822750
0.14062500	0.33250387
0.14453125	0.32082398
0.14843750	0.20630248
0.15234375	0.05376594
0.15625000	0.16632172
0.16015625	-0.04643013
0.16406250	-0.09752906
0.16796875	-0.07397145
0.17187500	-0.21437715
0.17578125	-0.24354868
0.17968750	-0.23170321
0.18359375	0.03393392
0.18750000	-0.02878285
0.19140625	-0.03880056
0.19531250	0.02422626
0.19921875	0.12613177
0.20312500	0.16692984
0.20703125	0.25564718
0.21093750	0.09506192
0.21484375	0.40674346
0.21875000	0.39877255
0.22265625	0.37552033
0.22656250	0.29050091
0.23046875	0.25429935
0.23437500	0.11904650
0.23828125	-0.02692915
0.24218750	-0.25138075
0.24609375	-0.44944675
0.25000000	-0.44025322
0.25390625	-0.35416106
0.25781250	-0.35364749
0.26171875	-0.31181024
0.26562500	-0.33003635
0.26953125	-0.21146436
0.27343750	-0.19511353
0.27734375	-0.31124116
0.28125000	-0.03147630
0.28515625	0.10172367
0.28906250	0.21444483
0.29296875	0.14111575
0.29687500	0.04699780
0.30078125	0.03514548
0.30468750	-0.06507520
0.30859375	-0.11953896
0.31250000	-0.15755676
0.31640625	-0.05666997
0.32031250	-0.20416591
0.32421875	-0.05710447
0.32812500	-0.17748590
0.33203125	-0.22649699
0.33593750	-0.03048828
0.33984375	-0.19826277
0.34375000	-0.24824028
0.34765625	-0.14146851
0.35156250	-0.16115174
0.35546875	-0.22819572
0.35937500	-0.17526546
0.36328125	-0.08493631
0.36718750	-0.16440254
0.37109375	-0.34678283
0.37500000	-0.29133008
0.37890625	-0.15410003
0.38281250	0.12828733
0.38671875	0.12940110
0.39062500	0.23423508
0.39453125	0.22844090
0.39843750	0.16840696
0.40234375	0.39135008
0.40625000	0.48374837
0.41015625	0.31551136
0.41406250	0.47524465
0.41796875	0.31494250
0.42187500	0.24677706
0.42578125	0.44825152
0.42968750	0.42057539
0.43359375	0.47972003
0.43750000	0.43106670
0.44140625	0.57114498
0.44531250	0.67198428
0.44921875	0.62612864
0.45312500	0.65133163
0.45703125	0.54807871
0.46093750	0.43846468
0.46484375	0.58410960
0.46875000	0.39564058
0.47265625	0.30518913
0.47656250	0.49697972
0.48046875	0.51118593
0.48437500	0.35809095
0.48828125	0.12483532
0.49218750	0.12290086
0.49609375	-0.05384259
0.50000000	-0.02000068
0.50390625	-0.18387656
0.50781250	0.05649341
0.51171875	0.21788513
0.51562500	0.15952250
0.51953125	0.03551502
0.52343750	-0.02515757
0.52734375	-0.05026088
0.53125000	-0.15991794
0.53515625	-0.34707079
0.53906250	-0.45890032
0.54296875	-0.52503875
0.54687500	-0.63678456
0.55078125	-0.73473905
0.55468750	-0.78666593
0.55859375	-0.90960883
0.56250000	-0.59324422
0.56640625	-0.45447535
0.57031250	-0.51836693
0.57421875	-0.28274233
0.57812500	-0.26338248
0.58203125	-0.12182377
0.58593750	0.14320652
0.58984375	0.16480833
0.59375000	0.21682211
0.59765625	0.02241668
0.60156250	0.01566688
0.60546875	-0.28789464
0.60937500	-0.09590299
0.61328125	-0.00877207
0.61718750	0.20652374
0.62109375	0.57288509
0.62500000	0.42840583
0.62890625	0.57485199
0.63281250	0.43822243
0.63671875	0.27527458
0.64062500	0.13069060
0.64453125	0.15370288
0.64843750	0.16926676
0.65234375	0.30996091
0.65625000	0.30168221
0.66015625	0.26748781
0.66406250	0.09609780
0.66796875	0.17334429
0.67187500	0.15061549
0.67578125	0.21485282
0.67968750	0.12701561
0.68359375	0.41157180
0.68750000	0.42603724
0.69140625	0.24257668
0.69531250	0.28397393
0.69921875	0.12891635
0.70312500	-0.08677620
0.70703125	-0.02898034
0.71093750	0.00743358
0.71484375	0.04270406
0.71875000	0.10087750
0.72265625	0.28514859
0.72656250	0.20024744
0.73046875	0.10547709
0.73437500	0.11803918
0.73828125	0.23906315
0.74218750	0.20655734
0.74609375	0.01671638
0.75000000	0.21301531
0.75390625	0.20007220
0.75781250	0.22340895
0.76171875	0.33275998
0.76562500	0.49712829
0.76953125	0.35775391
0.77343750	0.32989203
0.77734375	0.37805337
0.78125000	0.26887663
0.78515625	0.14107015
0.78906250	0.01851417
0.79296875	0.06721895
0.79687500	-0.02178303
0.80078125	0.06805612
0.80468750	-0.05732705
0.80859375	-0.08280359
0.81250000	-0.20451933
0.81640625	-0.24571841
0.82031250	-0.26501766
0.82421875	0.00406744
0.82812500	0.07995448
0.83203125	-0.22367055
0.83593750	-0.04284986
0.83984375	-0.03052949
0.84375000	0.05547831
0.84765625	0.04918232
0.85156250	-0.03993869
0.85546875	-0.08556806
0.85937500	0.06811062
0.86328125	0.15229030
0.86718750	0.23835392
0.87109375	0.21066027
0.87500000	0.13314195
0.87890625	0.06057499
0.88281250	-0.07740312
0.88671875	-0.12438285
0.89062500	-0.09971888
0.89453125	-0.21300625
0.89843750	-0.26932634
0.90234375	0.05282294
0.90625000	0.04946995
0.91015625	0.02535544
0.91406250	0.08800008
0.91796875	0.07489884
0.92187500	0.02682462
0.92578125	0.11047469
0.92968750	0.16106650
0.93359375	-0.05084154
0.93750000	-0.09330948
0.94140625	-0.01523979
0.94531250	0.08624382
0.94921875	-0.13479848
0.95312500	-0.46630772
0.95703125	-0.43217473
0.96093750	-0.53418615
0.96484375	-0.47959732
0.96875000	-0.43188561
0.97265625	-0.36017873
0.97656250	-0.35070900
0.98046875	-0.37031075
0.98437500	-0.15827561
0.98828125	-0.19436651
0.99218750	-0.29702996
0.99609375	-0.25373529
1.00000000	-0.29522308
